6 1001 54737.712   8.089 0.014 338 CYCas
7 1001 54737.712   7.313 0.013 338 CYCas
8 1001 54737.712   7.098 0.017 338 CYCas
6 1001 54740.780   7.948 0.014 338 CYCas
7 1001 54740.780   7.290 0.013 338 CYCas
8 1001 54740.780   7.094 0.017 338 CYCas
6 1001 54746.788   7.688 0.014 338 CYCas
7 1001 54746.788   6.990 0.013 338 CYCas
8 1001 54746.788   6.771 0.017 338 CYCas
6 1001 54747.761   7.775 0.014 338 CYCas
7 1001 54747.761   7.040 0.013 338 CYCas
8 1001 54747.761   6.855 0.017 338 CYCas
6 1001 54757.778   7.716 0.014 338 CYCas
7 1001 54757.778   7.092 0.013 338 CYCas
8 1001 54757.778   6.902 0.017 338 CYCas
6 1001 54762.669   7.800 0.014 338 CYCas
7 1001 54762.669   7.097 0.013 338 CYCas
8 1001 54762.669   6.837 0.017 338 CYCas
6 1001 54766.817   8.126 0.014 338 CYCas
7 1001 54766.817   7.363 0.013 338 CYCas
8 1001 54766.817   7.100 0.017 338 CYCas
6 1001 54767.633   8.087 0.014 338 CYCas
7 1001 54767.633   7.387 0.013 338 CYCas
8 1001 54767.633   7.187 0.017 338 CYCas
6 1001 54658.951   7.640 0.014 34 DDCas
7 1001 54658.951   7.165 0.012 34 DDCas
8 1001 54658.951   7.056 0.017 34 DDCas
6 1001 54660.916   7.573 0.014 34 DDCas
7 1001 54660.916   7.150 0.012 34 DDCas
8 1001 54660.916   6.992 0.017 34 DDCas
6 1001 54661.937   7.535 0.013 34 DDCas
7 1001 54661.937   7.120 0.012 34 DDCas
8 1001 54661.937   6.989 0.017 34 DDCas
6 1001 54662.917   7.449 0.013 34 DDCas
7 1001 54662.917   7.004 0.012 34 DDCas
8 1001 54662.917   6.862 0.017 34 DDCas
6 1001 54663.857   7.437 0.013 34 DDCas
7 1001 54663.857   6.974 0.012 34 DDCas
8 1001 54663.857   6.848 0.017 34 DDCas
6 1001 54667.909   7.648 0.014 34 DDCas
7 1001 54667.909   7.084 0.012 34 DDCas
8 1001 54667.909   6.954 0.017 34 DDCas
6 1001 54724.892   7.523 0.013 34 DDCas
7 1001 54724.892   6.967 0.012 34 DDCas
8 1001 54724.892   6.843 0.017 34 DDCas
6 1001 54725.813   7.581 0.014 34 DDCas
7 1001 54725.813   7.027 0.012 34 DDCas
8 1001 54725.813   6.877 0.017 34 DDCas
6 1001 54729.920   7.544 0.013 34 DDCas
7 1001 54729.920   7.107 0.012 34 DDCas
8 1001 54729.920   6.987 0.017 34 DDCas
6 1001 54731.881   7.429 0.013 34 DDCas
7 1001 54731.881   7.013 0.012 34 DDCas
8 1001 54731.881   6.863 0.017 34 DDCas
6 1001 54732.852   7.430 0.013 34 DDCas
7 1001 54732.852   6.959 0.012 34 DDCas
8 1001 54732.852   6.822 0.017 34 DDCas
6 1001 54734.813   7.510 0.013 34 DDCas
7 1001 54734.813   6.985 0.012 34 DDCas
8 1001 54734.813   6.872 0.017 34 DDCas
6 1001 54735.823   7.556 0.014 34 DDCas
7 1001 54735.823   7.039 0.012 34 DDCas
8 1001 54735.823   6.912 0.017 34 DDCas
6 1001 54736.912   7.643 0.014 34 DDCas
7 1001 54736.912   7.132 0.012 34 DDCas
8 1001 54736.912   7.002 0.017 34 DDCas
6 1001 54737.725   7.629 0.014 34 DDCas
7 1001 54737.725   7.159 0.012 34 DDCas
8 1001 54737.725   7.020 0.017 34 DDCas
6 1001 54740.792   7.464 0.013 34 DDCas
7 1001 54740.792   7.038 0.012 34 DDCas
8 1001 54740.792   6.895 0.017 34 DDCas
6 1001 54748.805   7.612 0.014 34 DDCas
7 1001 54748.805   7.153 0.012 34 DDCas
8 1001 54748.805   7.037 0.017 34 DDCas
6 1001 54753.692   7.465 0.013 34 DDCas
7 1001 54753.692   6.971 0.012 34 DDCas
8 1001 54753.692   6.808 0.017 34 DDCas
6 1001 54754.764   7.531 0.013 34 DDCas
7 1001 54754.764   7.004 0.012 34 DDCas
8 1001 54754.764   6.866 0.017 34 DDCas
6 1001 54755.760   7.588 0.014 34 DDCas
7 1001 54755.760   7.079 0.012 34 DDCas
8 1001 54755.760   6.944 0.017 34 DDCas
6 1001 54759.704   7.541 0.013 34 DDCas
7 1001 54759.704   7.178 0.012 34 DDCas
8 1001 54759.704   7.040 0.017 34 DDCas
6 1001 54760.894   7.443 0.013 34 DDCas
7 1001 54760.894   7.019 0.012 34 DDCas
8 1001 54760.894   6.883 0.017 34 DDCas
6 1001 54762.681   7.451 0.013 34 DDCas
7 1001 54762.681   6.958 0.012 34 DDCas
8 1001 54762.681   6.860 0.017 34 DDCas
6 1001 54763.732   7.481 0.013 34 DDCas
7 1001 54763.732   6.958 0.012 34 DDCas
8 1001 54763.732   6.811 0.017 34 DDCas
6 1001 54766.589   7.686 0.014 34 DDCas
7 1001 54766.589   7.204 0.012 34 DDCas
8 1001 54766.589   7.096 0.017 34 DDCas
6 1001 54767.811   7.623 0.014 34 DDCas
7 1001 54767.811   7.138 0.012 34 DDCas
8 1001 54767.811   7.035 0.017 34 DDCas
6 1001 54482.713   6.687 0.013 35 DLCas
7 1001 54482.713   6.156 0.012 35 DLCas
8 1001 54482.713   6.013 0.016 35 DLCas
6 1001 54639.880   6.518 0.013 35 DLCas
7 1001 54639.880   6.023 0.012 35 DLCas
8 1001 54639.880   5.846 0.016 35 DLCas
6 1001 54658.967   6.698 0.013 35 DLCas
7 1001 54658.967   6.180 0.012 35 DLCas
8 1001 54658.967   6.001 0.016 35 DLCas
6 1001 54660.878   6.509 0.013 35 DLCas
7 1001 54660.878   6.090 0.012 35 DLCas
8 1001 54660.878   5.907 0.016 35 DLCas
6 1001 54661.955   6.494 0.013 35 DLCas
7 1001 54661.955   6.062 0.012 35 DLCas
8 1001 54661.955   5.905 0.016 35 DLCas
6 1001 54662.939   6.465 0.013 35 DLCas
7 1001 54662.939   6.003 0.012 35 DLCas
8 1001 54662.939   5.833 0.016 35 DLCas
6 1001 54667.915   6.601 0.013 35 DLCas
7 1001 54667.915   6.168 0.012 35 DLCas
8 1001 54667.915   5.977 0.016 35 DLCas
6 1001 54729.950   6.652 0.013 35 DLCas
7 1001 54729.950   6.117 0.012 35 DLCas
8 1001 54729.950   5.952 0.016 35 DLCas
6 1001 54736.925   6.563 0.013 35 DLCas
7 1001 54736.925   6.076 0.012 35 DLCas
8 1001 54736.925   5.895 0.016 35 DLCas
6 1001 54739.720   6.636 0.013 35 DLCas
7 1001 54739.720   6.199 0.012 35 DLCas
8 1001 54739.720   6.026 0.016 35 DLCas
6 1001 54740.688   6.522 0.013 35 DLCas
7 1001 54740.688   6.114 0.012 35 DLCas
8 1001 54740.688   5.987 0.016 35 DLCas
6 1001 54753.671   6.626 0.013 35 DLCas
7 1001 54753.671   6.112 0.012 35 DLCas
8 1001 54753.671   5.954 0.016 35 DLCas
6 1001 54757.716   6.473 0.013 35 DLCas
7 1001 54757.716   6.049 0.012 35 DLCas
8 1001 54757.716   5.885 0.016 35 DLCas
6 1001 54758.735   6.462 0.013 35 DLCas
7 1001 54758.735   6.000 0.012 35 DLCas
8 1001 54758.735   5.870 0.016 35 DLCas
6 1001 54759.624   6.472 0.013 35 DLCas
7 1001 54759.624   6.029 0.012 35 DLCas
8 1001 54759.624   5.892 0.016 35 DLCas
6 1001 54760.910   6.564 0.013 35 DLCas
7 1001 54760.910   6.063 0.012 35 DLCas
8 1001 54760.910   5.906 0.016 35 DLCas
6 1001 54762.570   6.690 0.013 35 DLCas
7 1001 54762.570   6.162 0.012 35 DLCas
8 1001 54762.570   6.040 0.016 35 DLCas
6 1001 54763.598   6.663 0.013 35 DLCas
7 1001 54763.598   6.204 0.012 35 DLCas
8 1001 54763.598   6.031 0.016 35 DLCas
6 1001 54766.584   6.486 0.013 35 DLCas
7 1001 54766.584   6.066 0.012 35 DLCas
8 1001 54766.584   5.881 0.016 35 DLCas
6 1001 54767.767   6.482 0.013 35 DLCas
7 1001 54767.767   6.020 0.012 35 DLCas
8 1001 54767.767   5.864 0.016 35 DLCas
6 1001 54768.546   6.537 0.013 35 DLCas
7 1001 54768.546   6.038 0.012 35 DLCas
8 1001 54768.546   5.906 0.016 35 DLCas
6 1001 54513.028  10.071 0.019 355 EPCyg
7 1001 54513.028   9.598 0.017 355 EPCyg
8 1001 54513.028   9.433 0.023 355 EPCyg
6 1001 54516.010  10.011 0.019 355 EPCyg
7 1001 54516.010   9.604 0.017 355 EPCyg
8 1001 54516.010   9.475 0.023 355 EPCyg
6 1001 54516.993  10.076 0.019 355 EPCyg
7 1001 54516.993   9.613 0.017 355 EPCyg
8 1001 54516.993   9.453 0.023 355 EPCyg
6 1001 54518.984  10.305 0.020 355 EPCyg
7 1001 54518.984   9.824 0.018 355 EPCyg
8 1001 54518.984   9.651 0.025 355 EPCyg
6 1001 54526.042  10.149 0.019 355 EPCyg
7 1001 54526.042   9.650 0.018 355 EPCyg
8 1001 54526.042   9.471 0.023 355 EPCyg
6 1001 54546.922  10.035 0.019 355 EPCyg
7 1001 54546.922   9.572 0.017 355 EPCyg
8 1001 54546.922   9.407 0.023 355 EPCyg
6 1001 54553.887  10.057 0.019 355 EPCyg
7 1001 54553.887   9.681 0.018 355 EPCyg
8 1001 54553.887   9.504 0.024 355 EPCyg
6 1001 54560.878  10.163 0.019 355 EPCyg
7 1001 54560.878   9.674 0.018 355 EPCyg
8 1001 54560.878   9.503 0.024 355 EPCyg
6 1001 54574.853  10.321 0.020 355 EPCyg
7 1001 54574.853   9.856 0.019 355 EPCyg
8 1001 54574.853   9.679 0.025 355 EPCyg
6 1001 54629.761  10.227 0.020 355 EPCyg
7 1001 54629.761   9.730 0.018 355 EPCyg
8 1001 54629.761   9.530 0.024 355 EPCyg
6 1001 54667.874  10.142 0.019 355 EPCyg
7 1001 54667.874   9.637 0.018 355 EPCyg
8 1001 54667.874   9.585 0.024 355 EPCyg
6 1001 54725.732  10.020 0.019 355 EPCyg
7 1001 54725.732   9.652 0.018 355 EPCyg
8 1001 54725.732   9.535 0.024 355 EPCyg
6 1001 54729.784  10.043 0.019 355 EPCyg
7 1001 54729.784   9.672 0.018 355 EPCyg
8 1001 54729.784   9.539 0.024 355 EPCyg
6 1001 54739.688  10.051 0.019 355 EPCyg
7 1001 54739.688   9.607 0.017 355 EPCyg
8 1001 54739.688   9.478 0.023 355 EPCyg
6 1001 54746.683  10.221 0.020 355 EPCyg
7 1001 54746.683   9.789 0.018 355 EPCyg
8 1001 54746.683   9.633 0.025 355 EPCyg
6 1001 54754.612  10.310 0.020 355 EPCyg
7 1001 54754.612   9.802 0.018 355 EPCyg
8 1001 54754.612   9.671 0.025 355 EPCyg
6 1001 54757.758  10.144 0.019 355 EPCyg
7 1001 54757.758   9.642 0.018 355 EPCyg
8 1001 54757.758   9.466 0.023 355 EPCyg
6 1001 54758.676  10.249 0.020 355 EPCyg
7 1001 54758.676   9.775 0.018 355 EPCyg
8 1001 54758.676   9.612 0.024 355 EPCyg
6 1001 54488.628   8.994 0.015 357 ERAur
7 1001 54488.628   8.565 0.014 357 ERAur
8 1001 54488.628   8.434 0.018 357 ERAur
6 1001 54489.641   9.011 0.015 357 ERAur
7 1001 54489.641   8.555 0.014 357 ERAur
8 1001 54489.641   8.392 0.018 357 ERAur
6 1001 54492.653   9.059 0.015 357 ERAur
7 1001 54492.653   8.560 0.014 357 ERAur
8 1001 54492.653   8.382 0.018 357 ERAur
6 1001 54515.661   9.178 0.015 357 ERAur
7 1001 54515.661   8.704 0.014 357 ERAur
8 1001 54515.661   8.509 0.018 357 ERAur
6 1001 54516.621   9.096 0.015 357 ERAur
7 1001 54516.621   8.657 0.014 357 ERAur
8 1001 54516.621   8.517 0.018 357 ERAur
6 1001 54520.713   9.000 0.015 357 ERAur
7 1001 54520.713   8.559 0.014 357 ERAur
8 1001 54520.713   8.401 0.018 357 ERAur
6 1001 54550.738   8.970 0.015 357 ERAur
7 1001 54550.738   8.547 0.013 357 ERAur
8 1001 54550.738   8.378 0.018 357 ERAur
6 1001 54560.708   9.158 0.015 357 ERAur
7 1001 54560.708   8.633 0.014 357 ERAur
8 1001 54560.708   8.493 0.018 357 ERAur
6 1001 54734.932   9.163 0.015 357 ERAur
7 1001 54734.932   8.665 0.014 357 ERAur
8 1001 54734.932   8.515 0.018 357 ERAur
6 1001 54737.932   9.028 0.015 357 ERAur
7 1001 54737.932   8.591 0.014 357 ERAur
8 1001 54737.932   8.452 0.018 357 ERAur
6 1001 54738.914   8.961 0.015 357 ERAur
7 1001 54738.914   8.536 0.013 357 ERAur
8 1001 54738.914   8.443 0.018 357 ERAur
6 1001 54741.939   8.996 0.015 357 ERAur
7 1001 54741.939   8.526 0.013 357 ERAur
8 1001 54741.939   8.395 0.018 357 ERAur
6 1001 54746.932   9.116 0.015 357 ERAur
7 1001 54746.932   8.586 0.014 357 ERAur
8 1001 54746.932   8.452 0.018 357 ERAur
6 1001 54747.891   9.152 0.015 357 ERAur
7 1001 54747.891   8.616 0.014 357 ERAur
8 1001 54747.891   8.486 0.018 357 ERAur
6 1001 54756.927   8.995 0.015 357 ERAur
7 1001 54756.927   8.550 0.014 357 ERAur
8 1001 54756.927   8.443 0.018 357 ERAur
6 1001 54758.925   9.013 0.015 357 ERAur
7 1001 54758.925   8.539 0.013 357 ERAur
8 1001 54758.925   8.389 0.018 357 ERAur
6 1001 54760.978   9.062 0.015 357 ERAur
7 1001 54760.978   8.562 0.014 357 ERAur
8 1001 54760.978   8.422 0.018 357 ERAur
6 1001 54765.817   9.164 0.015 357 ERAur
7 1001 54765.817   8.653 0.014 357 ERAur
8 1001 54765.817   8.514 0.018 357 ERAur
6 1001 54766.942   9.170 0.015 357 ERAur
7 1001 54766.942   8.682 0.014 357 ERAur
8 1001 54766.942   8.519 0.018 357 ERAur
6 1001 54768.872   9.057 0.015 357 ERAur
7 1001 54768.872   8.601 0.014 357 ERAur
8 1001 54768.872   8.467 0.018 357 ERAur
6 1001 54519.016   8.296 0.015 368 EZCyg
7 1001 54519.016   7.802 0.013 368 EZCyg
8 1001 54519.016   7.627 0.017 368 EZCyg
6 1001 54560.925   8.226 0.015 368 EZCyg
7 1001 54560.925   7.619 0.013 368 EZCyg
8 1001 54560.925   7.439 0.017 368 EZCyg
6 1001 54578.934   8.083 0.014 368 EZCyg
7 1001 54578.934   7.635 0.013 368 EZCyg
8 1001 54578.934   7.465 0.017 368 EZCyg
6 1001 54579.858   8.050 0.014 368 EZCyg
7 1001 54579.858   7.574 0.013 368 EZCyg
8 1001 54579.858   7.403 0.017 368 EZCyg
6 1001 54580.847   8.042 0.014 368 EZCyg
7 1001 54580.847   7.533 0.013 368 EZCyg
8 1001 54580.847   7.355 0.017 368 EZCyg
6 1001 54584.848   8.272 0.015 368 EZCyg
7 1001 54584.848   7.676 0.013 368 EZCyg
8 1001 54584.848   7.511 0.017 368 EZCyg
6 1001 54638.906   8.056 0.014 368 EZCyg
7 1001 54638.906   7.547 0.013 368 EZCyg
8 1001 54638.906   7.414 0.017 368 EZCyg
6 1001 54639.766   8.086 0.014 368 EZCyg
7 1001 54639.766   7.529 0.013 368 EZCyg
8 1001 54639.766   7.382 0.017 368 EZCyg
6 1001 54641.951   8.172 0.015 368 EZCyg
7 1001 54641.951   7.576 0.013 368 EZCyg
8 1001 54641.951   7.446 0.017 368 EZCyg
6 1001 54643.826   8.331 0.015 368 EZCyg
7 1001 54643.826   7.723 0.013 368 EZCyg
8 1001 54643.826   7.590 0.017 368 EZCyg
6 1001 54661.857   8.043 0.014 368 EZCyg
7 1001 54661.857   7.563 0.013 368 EZCyg
8 1001 54661.857   7.437 0.017 368 EZCyg
6 1001 54663.688   8.080 0.014 368 EZCyg
7 1001 54663.688   7.521 0.013 368 EZCyg
8 1001 54663.688   7.346 0.017 368 EZCyg
6 1001 54725.674   8.352 0.015 368 EZCyg
7 1001 54725.674   7.732 0.013 368 EZCyg
8 1001 54725.674   7.569 0.017 368 EZCyg
6 1001 54726.751   8.372 0.015 368 EZCyg
7 1001 54726.751   7.795 0.013 368 EZCyg
8 1001 54726.751   7.610 0.017 368 EZCyg
6 1001 54729.794   8.174 0.015 368 EZCyg
7 1001 54729.794   7.703 0.013 368 EZCyg
8 1001 54729.794   7.551 0.017 368 EZCyg
6 1001 54732.752   8.051 0.014 368 EZCyg
7 1001 54732.752   7.531 0.013 368 EZCyg
8 1001 54732.752   7.370 0.017 368 EZCyg
6 1001 54739.681   8.316 0.015 368 EZCyg
7 1001 54739.681   7.804 0.013 368 EZCyg
8 1001 54739.681   7.651 0.017 368 EZCyg
6 1001 54742.733   8.044 0.014 368 EZCyg
7 1001 54742.733   7.591 0.013 368 EZCyg
8 1001 54742.733   7.442 0.017 368 EZCyg
6 1001 54757.593   8.107 0.014 368 EZCyg
7 1001 54757.593   7.533 0.013 368 EZCyg
8 1001 54757.593   7.404 0.017 368 EZCyg
6 1001 54762.581   8.332 0.015 368 EZCyg
7 1001 54762.581   7.824 0.013 368 EZCyg
8 1001 54762.581   7.635 0.017 368 EZCyg
6 1001 54517.045   5.623 0.013 125 FMAql
7 1001 54517.045   5.136 0.012 125 FMAql
8 1001 54517.045   4.985 0.016 125 FMAql
6 1001 54574.895   5.820 0.013 125 FMAql
7 1001 54574.895   5.294 0.012 125 FMAql
8 1001 54574.895   5.124 0.016 125 FMAql
6 1001 54577.890   5.582 0.013 125 FMAql
7 1001 54577.890   5.109 0.012 125 FMAql
8 1001 54577.890   4.949 0.016 125 FMAql
6 1001 54579.949   5.701 0.013 125 FMAql
7 1001 54579.949   5.193 0.012 125 FMAql
8 1001 54579.949   5.023 0.016 125 FMAql
6 1001 54584.903   5.616 0.013 125 FMAql
7 1001 54584.903   5.150 0.012 125 FMAql
8 1001 54584.903   5.015 0.016 125 FMAql
6 1001 54585.906   5.705 0.013 125 FMAql
7 1001 54585.906   5.200 0.012 125 FMAql
8 1001 54585.906   5.040 0.016 125 FMAql
6 1001 54586.865   5.786 0.013 125 FMAql
7 1001 54586.865   5.278 0.012 125 FMAql
8 1001 54586.865   5.113 0.016 125 FMAql
6 1001 54611.875   5.845 0.013 125 FMAql
7 1001 54611.875   5.320 0.012 125 FMAql
8 1001 54611.875   5.154 0.016 125 FMAql
6 1001 54616.779   5.718 0.013 125 FMAql
7 1001 54616.779   5.223 0.012 125 FMAql
8 1001 54616.779   5.049 0.016 125 FMAql
6 1001 54619.888   5.546 0.013 125 FMAql
7 1001 54619.888   5.142 0.012 125 FMAql
8 1001 54619.888   4.998 0.016 125 FMAql
6 1001 54643.793   5.605 0.013 125 FMAql
7 1001 54643.793   5.201 0.012 125 FMAql
8 1001 54643.793   5.040 0.016 125 FMAql
6 1001 54658.866   5.662 0.013 125 FMAql
7 1001 54658.866   5.161 0.012 125 FMAql
8 1001 54658.866   5.040 0.016 125 FMAql
6 1001 54661.680   5.691 0.013 125 FMAql
7 1001 54661.680   5.260 0.012 125 FMAql
8 1001 54661.680   5.040 0.016 125 FMAql
6 1001 54731.685   5.599 0.013 125 FMAql
7 1001 54731.685   5.115 0.012 125 FMAql
8 1001 54731.685   4.962 0.016 125 FMAql
6 1001 54732.700   5.686 0.013 125 FMAql
7 1001 54732.700   5.184 0.012 125 FMAql
8 1001 54732.700   5.021 0.016 125 FMAql
6 1001 54734.654   5.781 0.013 125 FMAql
7 1001 54734.654   5.312 0.012 125 FMAql
8 1001 54734.654   5.161 0.016 125 FMAql
6 1001 54735.662   5.532 0.013 125 FMAql
7 1001 54735.662   5.158 0.012 125 FMAql
8 1001 54735.662   5.042 0.016 125 FMAql
6 1001 54742.673   5.544 0.013 125 FMAql
7 1001 54742.673   5.100 0.012 125 FMAql
8 1001 54742.673   4.983 0.016 125 FMAql
6 1001 54746.648   5.808 0.013 125 FMAql
7 1001 54746.648   5.325 0.012 125 FMAql
8 1001 54746.648   5.163 0.016 125 FMAql
6 1001 54748.577   5.564 0.013 125 FMAql
7 1001 54748.577   5.119 0.012 125 FMAql
8 1001 54748.577   5.025 0.016 125 FMAql
6 1001 54753.594   5.629 0.013 125 FMAql
7 1001 54753.594   5.225 0.012 125 FMAql
8 1001 54753.594   5.067 0.016 125 FMAql
6 1001 54762.561   5.639 0.013 125 FMAql
7 1001 54762.561   5.184 0.012 125 FMAql
8 1001 54762.561   4.984 0.016 125 FMAql
6 1001 54767.587   5.567 0.013 125 FMAql
7 1001 54767.587   5.124 0.012 125 FMAql
8 1001 54767.587   4.982 0.016 125 FMAql
6 1001 54482.689   7.079 0.013 163 FMCas
7 1001 54482.689   6.717 0.012 163 FMCas
8 1001 54482.689   6.606 0.016 163 FMCas
6 1001 54639.902   7.067 0.013 163 FMCas
7 1001 54639.902   6.698 0.012 163 FMCas
8 1001 54639.902   6.580 0.016 163 FMCas
6 1001 54660.893   7.281 0.013 163 FMCas
7 1001 54660.893   6.829 0.012 163 FMCas
8 1001 54660.893   6.720 0.016 163 FMCas
6 1001 54660.904   7.261 0.013 163 FMCas
7 1001 54660.904   6.832 0.012 163 FMCas
8 1001 54660.904   6.691 0.016 163 FMCas
6 1001 54661.961   7.223 0.013 163 FMCas
7 1001 54661.961   6.849 0.012 163 FMCas
8 1001 54661.961   6.758 0.016 163 FMCas
6 1001 54662.935   7.063 0.013 163 FMCas
7 1001 54662.935   6.698 0.012 163 FMCas
8 1001 54662.935   6.586 0.016 163 FMCas
6 1001 54663.889   7.074 0.013 163 FMCas
7 1001 54663.889   6.684 0.012 163 FMCas
8 1001 54663.889   6.526 0.016 163 FMCas
6 1001 54729.938   7.175 0.013 163 FMCas
7 1001 54729.938   6.733 0.012 163 FMCas
8 1001 54729.938   6.632 0.016 163 FMCas
6 1001 54731.945   7.152 0.013 163 FMCas
7 1001 54731.945   6.804 0.012 163 FMCas
8 1001 54731.945   6.684 0.016 163 FMCas
6 1001 54734.853   7.107 0.013 163 FMCas
7 1001 54734.853   6.668 0.012 163 FMCas
8 1001 54734.853   6.561 0.016 163 FMCas
6 1001 54736.921   7.280 0.013 163 FMCas
7 1001 54736.921   6.852 0.012 163 FMCas
8 1001 54736.921   6.743 0.016 163 FMCas
6 1001 54739.876   7.073 0.013 163 FMCas
7 1001 54739.876   6.660 0.012 163 FMCas
8 1001 54739.876   6.529 0.016 163 FMCas
6 1001 54746.806   7.135 0.013 163 FMCas
7 1001 54746.806   6.690 0.012 163 FMCas
8 1001 54746.806   6.582 0.016 163 FMCas
6 1001 54747.785   7.229 0.013 163 FMCas
7 1001 54747.785   6.782 0.012 163 FMCas
8 1001 54747.785   6.667 0.016 163 FMCas
6 1001 54748.827   7.253 0.013 163 FMCas
7 1001 54748.827   6.853 0.012 163 FMCas
8 1001 54748.827   6.743 0.016 163 FMCas
6 1001 54753.698   7.247 0.013 163 FMCas
7 1001 54753.698   6.796 0.012 163 FMCas
8 1001 54753.698   6.664 0.016 163 FMCas
6 1001 54757.729   7.088 0.013 163 FMCas
7 1001 54757.729   6.672 0.012 163 FMCas
8 1001 54757.729   6.558 0.016 163 FMCas
6 1001 54758.741   7.139 0.013 163 FMCas
7 1001 54758.741   6.706 0.012 163 FMCas
8 1001 54758.741   6.609 0.016 163 FMCas
6 1001 54763.667   7.090 0.013 163 FMCas
7 1001 54763.667   6.673 0.012 163 FMCas
8 1001 54763.667   6.532 0.016 163 FMCas
6 1001 54765.763   7.266 0.013 163 FMCas
7 1001 54765.763   6.846 0.012 163 FMCas
8 1001 54765.763   6.715 0.016 163 FMCas
6 1001 54766.654   7.185 0.013 163 FMCas
7 1001 54766.654   6.844 0.012 163 FMCas
8 1001 54766.654   6.744 0.016 163 FMCas
6 1001 54766.931   7.137 0.013 163 FMCas
7 1001 54766.931   6.767 0.012 163 FMCas
8 1001 54766.931   6.686 0.016 163 FMCas
6 1001 54767.615   7.052 0.013 163 FMCas
7 1001 54767.615   6.698 0.012 163 FMCas
8 1001 54767.615   6.595 0.016 163 FMCas
6 1001 54574.906   5.839 0.013 5 FNAql
7 1001 54574.906   5.395 0.012 5 FNAql
8 1001 54574.906   5.234 0.016 5 FNAql
6 1001 54577.900   6.059 0.013 5 FNAql
7 1001 54577.900   5.538 0.012 5 FNAql
8 1001 54577.900   5.346 0.016 5 FNAql
6 1001 54579.961   6.036 0.013 5 FNAql
7 1001 54579.961   5.602 0.012 5 FNAql
8 1001 54579.961   5.478 0.016 5 FNAql
6 1001 54586.875   6.000 0.013 5 FNAql
7 1001 54586.875   5.468 0.012 5 FNAql
8 1001 54586.875   5.327 0.016 5 FNAql
6 1001 54611.888   5.824 0.013 5 FNAql
7 1001 54611.888   5.376 0.012 5 FNAql
8 1001 54611.888   5.295 0.016 5 FNAql
6 1001 54616.817   6.074 0.013 5 FNAql
7 1001 54616.817   5.584 0.012 5 FNAql
8 1001 54616.817   5.408 0.016 5 FNAql
6 1001 54619.880   5.900 0.013 5 FNAql
7 1001 54619.880   5.481 0.012 5 FNAql
8 1001 54619.880   5.351 0.016 5 FNAql
6 1001 54627.848   6.009 0.013 5 FNAql
7 1001 54627.848   5.549 0.012 5 FNAql
8 1001 54627.848   5.387 0.016 5 FNAql
6 1001 54629.794   5.875 0.013 5 FNAql
7 1001 54629.794   5.438 0.012 5 FNAql
8 1001 54629.794   5.335 0.016 5 FNAql
6 1001 54639.721   5.891 0.013 5 FNAql
7 1001 54639.721   5.439 0.012 5 FNAql
8 1001 54639.721   5.332 0.016 5 FNAql
6 1001 54641.845   5.884 0.013 5 FNAql
7 1001 54641.845   5.370 0.012 5 FNAql
8 1001 54641.845   5.192 0.016 5 FNAql
6 1001 54661.691   5.927 0.013 5 FNAql
7 1001 54661.691   5.410 0.012 5 FNAql
8 1001 54661.691   5.218 0.016 5 FNAql
6 1001 54663.802   6.060 0.013 5 FNAql
7 1001 54663.802   5.552 0.012 5 FNAql
8 1001 54663.802   5.356 0.016 5 FNAql
6 1001 54724.723   5.878 0.013 5 FNAql
7 1001 54724.723   5.443 0.012 5 FNAql
8 1001 54724.723   5.326 0.016 5 FNAql
6 1001 54732.691   5.986 0.013 5 FNAql
7 1001 54732.691   5.530 0.012 5 FNAql
8 1001 54732.691   5.403 0.016 5 FNAql
6 1001 54735.658   5.840 0.013 5 FNAql
7 1001 54735.658   5.380 0.012 5 FNAql
8 1001 54735.658   5.252 0.016 5 FNAql
6 1001 54740.618   6.047 0.013 5 FNAql
7 1001 54740.618   5.572 0.012 5 FNAql
8 1001 54740.618   5.440 0.016 5 FNAql
6 1001 54742.657   5.952 0.013 5 FNAql
7 1001 54742.657   5.522 0.012 5 FNAql
8 1001 54742.657   5.391 0.016 5 FNAql
6 1001 54746.639   5.887 0.013 5 FNAql
7 1001 54746.639   5.384 0.012 5 FNAql
8 1001 54746.639   5.250 0.016 5 FNAql
6 1001 54553.943   7.416 0.014 58 GHCyg
7 1001 54553.943   6.879 0.013 58 GHCyg
8 1001 54553.943   6.683 0.016 58 GHCyg
6 1001 54560.921   7.338 0.014 58 GHCyg
7 1001 54560.921   6.807 0.013 58 GHCyg
8 1001 54560.921   6.606 0.016 58 GHCyg
6 1001 54578.929   7.377 0.014 58 GHCyg
7 1001 54578.929   6.908 0.013 58 GHCyg
8 1001 54578.929   6.716 0.016 58 GHCyg
6 1001 54620.831   7.157 0.014 58 GHCyg
7 1001 54620.831   6.708 0.013 58 GHCyg
8 1001 54620.831   6.526 0.016 58 GHCyg
6 1001 54629.740   7.206 0.014 58 GHCyg
7 1001 54629.740   6.724 0.013 58 GHCyg
8 1001 54629.740   6.539 0.016 58 GHCyg
6 1001 54638.851   7.289 0.014 58 GHCyg
7 1001 54638.851   6.775 0.013 58 GHCyg
8 1001 54638.851   6.612 0.016 58 GHCyg
6 1001 54660.647   7.164 0.014 58 GHCyg
7 1001 54660.647   6.698 0.013 58 GHCyg
