110 AY SGR    2454725.617 10.521 0.027  9.304 0.019  8.736 0.023
110 AY SGR    2454726.593 10.557 0.027  9.307 0.019  8.710 0.023
110 AY SGR    2454735.568 10.516 0.027  9.293 0.019  8.771 0.023
110 AY SGR    2454737.569 10.558 0.027  9.324 0.019  8.801 0.023
110 AY SGR    2454740.568 10.576 0.027  9.359 0.019  8.700 0.023
110 AY SGR    2454747.546 10.629 0.028  9.417 0.020  8.824 0.024
110 AY SGR    2454753.542 10.650 0.029  9.437 0.020  8.881 0.024
110 AY SGR    2454756.552 10.733 0.030  9.522 0.021  8.879 0.024
110 AY SGR    2454757.534 10.711 0.029  9.499 0.020  8.934 0.025
110 AY SGR    2454762.534 10.811 0.031  9.549 0.021  8.926 0.025
110 AY SGR    2454763.528 10.773 0.030  9.591 0.021  8.963 0.025
110 AY SGR    2454766.525 10.853 0.032  9.627 0.022  8.968 0.025
168 AY SGR    2454574.984 11.820 0.062 10.651 0.040 10.155 0.051
168 AY SGR    2454577.975 11.734 0.058 10.650 0.040 10.073 0.048
168 AY SGR    2454584.974 11.994 0.071 10.778 0.044 10.156 0.051
168 AY SGR    2454586.932 12.077 0.076 10.745 0.043 10.133 0.051
168 AY SGR    2454611.913 12.152 0.081 10.924 0.050 10.466 0.065
168 AY SGR    2454616.908 12.158 0.081 11.019 0.053 10.590 0.072
168 AY SGR    2454619.905 12.283 0.090 11.129 0.058 10.158 0.052
168 AY SGR    2454624.860 12.415 0.100 11.247 0.064 10.537 0.069
168 AY SGR    2454629.835 12.569 0.114 11.148 0.059 10.581 0.072
168 AY SGR    2454643.789 13.164 0.191 11.088 0.056 10.493 0.067
168 AY SGR    2454660.753 11.996 0.071 10.815 0.046 10.341 0.059
168 AY SGR    2454661.785 12.034 0.073 10.862 0.047 10.420 0.063
168 AY SGR    2454667.758 11.630 0.054 10.767 0.044 10.146 0.051
168 AY SGR    2454725.617 12.031 0.073 10.836 0.046 10.448 0.064
168 AY SGR    2454726.593 11.953 0.069 10.867 0.047 10.462 0.065
168 AY SGR    2454735.568 12.338 0.094 11.094 0.057 10.757 0.083
168 AY SGR    2454737.569 12.044 0.074 10.961 0.051 10.627 0.074
168 AY SGR    2454740.568 12.504 0.108 11.149 0.059 10.253 0.055
168 AY SGR    2454747.546 12.522 0.109 11.247 0.064 10.774 0.084
168 AY SGR    2454753.542 12.352 0.095 11.197 0.062 10.815 0.087
168 AY SGR    2454756.552 12.356 0.095 11.142 0.059 10.599 0.073
168 AY SGR    2454757.534 12.140 0.080 11.193 0.061 10.724 0.081
168 AY SGR    2454762.534 12.109 0.078 11.090 0.056 10.682 0.078
168 AY SGR    2454763.528 12.112 0.078 11.071 0.056 10.398 0.062
168 AY SGR    2454766.525 12.110 0.078 10.738 0.043 10.946 0.097
 29 AY SGR    2454574.984 10.350 0.025  8.944 0.017  8.422 0.021
 29 AY SGR    2454577.975 10.365 0.025  8.967 0.017  8.428 0.021
 29 AY SGR    2454584.974 10.357 0.025  8.956 0.017  8.391 0.021
 29 AY SGR    2454586.932 10.387 0.025  8.959 0.017  8.437 0.021
 29 AY SGR    2454611.913 10.405 0.025  8.964 0.017  8.411 0.021
 29 AY SGR    2454616.908 10.344 0.025  8.953 0.017  8.286 0.020
 29 AY SGR    2454619.905 10.358 0.025  8.969 0.017  8.428 0.021
 29 AY SGR    2454624.860 10.499 0.026  8.969 0.017  8.353 0.020
 29 AY SGR    2454629.835 10.422 0.025  8.997 0.017  8.371 0.020
 29 AY SGR    2454643.789 10.398 0.025  8.959 0.017  8.557 0.022
 29 AY SGR    2454660.753 10.419 0.025  8.956 0.017  8.548 0.022
 29 AY SGR    2454661.785 10.413 0.025  8.967 0.017  8.545 0.022
 29 AY SGR    2454667.758 10.360 0.025  9.007 0.017  8.499 0.021
 29 AY SGR    2454725.617 10.255 0.024  8.842 0.016  8.297 0.020
 29 AY SGR    2454726.593 10.269 0.024  8.872 0.016  8.299 0.020
 29 AY SGR    2454735.568 10.227 0.023  8.836 0.016  8.353 0.020
 29 AY SGR    2454737.569 10.227 0.023  8.807 0.016  8.286 0.020
 29 AY SGR    2454740.568 10.259 0.024  8.819 0.016  8.302 0.020
 29 AY SGR    2454747.546 10.227 0.023  8.828 0.016  8.218 0.020
 29 AY SGR    2454753.542 10.256 0.024  8.821 0.016  8.276 0.020
 29 AY SGR    2454756.552 10.257 0.024  8.864 0.016  8.327 0.020
 29 AY SGR    2454757.534 10.240 0.023  8.828 0.016  8.220 0.020
 29 AY SGR    2454762.534 10.270 0.024  8.894 0.016  8.329 0.020
 29 AY SGR    2454763.528 10.277 0.024  8.870 0.016  8.304 0.020
 29 AY SGR    2454766.525 10.288 0.024  8.813 0.016  8.258 0.020
  2 AY SGR    2454574.984  8.480 0.016  7.141 0.013  6.599 0.017
  2 AY SGR    2454577.975  8.471 0.016  7.159 0.013  6.586 0.017
  2 AY SGR    2454584.974  8.451 0.016  7.144 0.013  6.517 0.017
  2 AY SGR    2454586.932  8.483 0.016  7.161 0.013  6.558 0.017
  2 AY SGR    2454611.913  8.461 0.016  7.135 0.013  6.525 0.017
  2 AY SGR    2454616.908  8.460 0.016  7.160 0.013  6.553 0.017
  2 AY SGR    2454619.905  8.418 0.016  7.146 0.013  6.503 0.017
  2 AY SGR    2454629.835  8.423 0.016  7.119 0.013  6.509 0.017
  2 AY SGR    2454661.785  8.367 0.016  7.082 0.013  6.274 0.016
  2 AY SGR    2454667.758  8.394 0.016  7.078 0.013  6.523 0.017
  2 AY SGR    2454725.617  8.319 0.016  7.040 0.013  6.466 0.017
  2 AY SGR    2454726.593  8.327 0.016  7.044 0.013  6.426 0.017
  2 AY SGR    2454735.568  8.274 0.016  6.985 0.013  6.435 0.017
  2 AY SGR    2454737.569  8.275 0.016  6.990 0.013  6.449 0.017
  2 AY SGR    2454740.568  8.302 0.016  7.004 0.013  6.442 0.017
  2 AY SGR    2454747.546  8.281 0.016  7.007 0.013  6.414 0.017
  2 AY SGR    2454753.542  8.287 0.016  6.970 0.013  6.426 0.017
  2 AY SGR    2454756.552  8.305 0.016  7.025 0.013  6.423 0.017
  2 AY SGR    2454757.534  8.321 0.016  7.045 0.013  6.463 0.017
  2 AY SGR    2454762.534  8.346 0.016  7.030 0.013  6.478 0.017
  2 AY SGR    2454763.528  8.336 0.016  7.063 0.013  6.501 0.017
  2 AY SGR    2454766.525  8.340 0.016  7.057 0.013  6.443 0.017
505 AY SGR    2454577.975 10.749 0.030  9.524 0.021  8.831 0.024
505 AY SGR    2454584.974 10.780 0.031  9.517 0.021  8.838 0.024
505 AY SGR    2454586.932 10.705 0.029  9.458 0.020  8.882 0.024
505 AY SGR    2454611.913 10.452 0.026  9.250 0.018  8.630 0.022
505 AY SGR    2454616.908 10.396 0.025  9.112 0.018  8.383 0.021
505 AY SGR    2454619.905 10.340 0.025  9.073 0.017  8.661 0.022
505 AY SGR    2454629.835 10.283 0.024  9.033 0.017  8.435 0.021
505 AY SGR    2454643.789 10.239 0.023  8.997 0.017  8.619 0.022
505 AY SGR    2454660.753 10.247 0.024  8.957 0.017  8.583 0.022
505 AY SGR    2454661.785 10.168 0.023  8.957 0.017  8.599 0.022
505 AY SGR    2454667.758 10.200 0.023  8.919 0.017  8.539 0.021
505 AY SGR    2454725.617 10.631 0.028  9.454 0.020  8.657 0.022
505 AY SGR    2454726.593 10.733 0.030  9.462 0.020  8.720 0.023
505 AY SGR    2454735.568 10.869 0.032  9.467 0.020  8.806 0.024
505 AY SGR    2454737.569 10.704 0.029  9.547 0.021  8.813 0.024
505 AY SGR    2454740.568 10.774 0.030  9.503 0.020  8.961 0.025
505 AY SGR    2454747.546 10.912 0.033  9.562 0.021  8.744 0.023
505 AY SGR    2454753.542 10.853 0.032  9.616 0.022  8.876 0.024
505 AY SGR    2454756.552 10.859 0.032  9.568 0.021  8.856 0.024
505 AY SGR    2454757.534 10.816 0.031  9.556 0.021  8.726 0.023
505 AY SGR    2454762.534 10.839 0.032  9.702 0.022  8.970 0.025
505 AY SGR    2454763.528 10.813 0.031  9.572 0.021  8.892 0.024
505 AY SGR    2454766.525 10.900 0.033  9.512 0.021  8.829 0.024
  8 BR VUL    2454517.048  9.308 0.016  7.922 0.013  7.359 0.017
  8 BR VUL    2454519.028  9.366 0.017  7.930 0.013  7.330 0.017
  8 BR VUL    2454526.022  9.374 0.017  7.939 0.013  7.359 0.017
  8 BR VUL    2454546.987  9.424 0.017  8.011 0.014  7.446 0.017
  8 BR VUL    2454553.897  9.447 0.017  8.028 0.014  7.439 0.017
  8 BR VUL    2454560.914  9.418 0.017  8.007 0.014  7.451 0.018
  8 BR VUL    2454574.871  9.382 0.017  7.955 0.013  7.393 0.017
  8 BR VUL    2454577.878  9.392 0.017  7.978 0.013  7.410 0.017
  8 BR VUL    2454578.983  9.406 0.017  7.959 0.013  7.411 0.017
  8 BR VUL    2454584.883  9.376 0.017  7.959 0.013  7.399 0.017
  8 BR VUL    2454585.885  9.360 0.017  7.958 0.013  7.400 0.017
  8 BR VUL    2454616.744  9.324 0.016  7.894 0.013  7.356 0.017
  8 BR VUL    2454617.934  9.319 0.016  7.895 0.013  7.343 0.017
  8 BR VUL    2454619.921  9.303 0.016  7.896 0.013  7.335 0.017
  8 BR VUL    2454620.859  9.325 0.016  7.903 0.013  7.347 0.017
  8 BR VUL    2454639.743  9.302 0.016  7.879 0.013  7.359 0.017
  8 BR VUL    2454661.811  9.313 0.016  7.905 0.013  7.285 0.017
  8 BR VUL    2454725.819  9.303 0.016  7.882 0.013  7.327 0.017
  8 BR VUL    2454726.692  9.304 0.016  7.888 0.013  7.345 0.017
  8 BR VUL    2454729.771  9.306 0.016  7.879 0.013  7.311 0.017
  8 BR VUL    2454731.712  9.303 0.016  7.873 0.013  7.347 0.017
  8 BR VUL    2454732.717  9.310 0.016  7.888 0.013  7.335 0.017
  8 BR VUL    2454735.692  9.324 0.016  7.888 0.013  7.338 0.017
  8 BR VUL    2454736.806  9.304 0.016  7.873 0.013  7.293 0.017
  8 BR VUL    2454739.668  9.322 0.016  7.888 0.013  7.350 0.017
  8 BR VUL    2454746.660  9.347 0.017  7.918 0.013  7.342 0.017
  8 BR VUL    2454748.623  9.347 0.017  7.931 0.013  7.374 0.017
  8 BR VUL    2454763.697  9.401 0.017  7.974 0.013  7.409 0.017
 16 CF CAS    2454480.702  9.537 0.017  9.399 0.017  9.412 0.024
 16 CF CAS    2454482.676  9.532 0.017  9.419 0.017  9.412 0.024
 16 CF CAS    2454629.947  9.528 0.017  9.423 0.017  9.443 0.024
 16 CF CAS    2454639.916  9.532 0.017  9.453 0.017  9.441 0.024
 16 CF CAS    2454643.937  9.530 0.017  9.444 0.017  9.411 0.024
 16 CF CAS    2454658.936  9.539 0.017  9.463 0.017  9.440 0.024
 16 CF CAS    2454660.911  9.529 0.017  9.440 0.017  9.431 0.024
 16 CF CAS    2454661.926  9.514 0.017  9.427 0.017  9.376 0.023
 16 CF CAS    2454662.924  9.534 0.017  9.445 0.017  9.394 0.023
 16 CF CAS    2454663.834  9.532 0.017  9.451 0.017  9.395 0.024
 16 CF CAS    2454724.897  9.551 0.017  9.459 0.017  9.443 0.024
 16 CF CAS    2454725.844  9.535 0.017  9.425 0.017  9.427 0.024
 16 CF CAS    2454726.871  9.554 0.017  9.451 0.017  9.449 0.024
 16 CF CAS    2454729.925  9.534 0.017  9.448 0.017  9.448 0.024
 16 CF CAS    2454731.888  9.527 0.017  9.428 0.017  9.429 0.024
 16 CF CAS    2454732.859  9.520 0.017  9.425 0.017  9.398 0.024
 16 CF CAS    2454734.818  9.532 0.017  9.441 0.017  9.424 0.024
 16 CF CAS    2454735.831  9.512 0.017  9.435 0.017  9.454 0.024
 16 CF CAS    2454737.730  9.507 0.017  9.418 0.017  9.440 0.024
 16 CF CAS    2454739.789  9.523 0.017  9.431 0.017  9.368 0.023
 16 CF CAS    2454740.701  9.527 0.017  9.444 0.017  9.376 0.023
 16 CF CAS    2454742.787  9.532 0.017  9.433 0.017  9.477 0.024
 16 CF CAS    2454746.797  9.543 0.017  9.447 0.017  9.429 0.024
 16 CF CAS    2454747.777  9.545 0.017  9.439 0.017  9.477 0.024
 16 CF CAS    2454748.811  9.526 0.017  9.456 0.017  9.406 0.024
 16 CF CAS    2454753.687  9.530 0.017  9.433 0.017  9.453 0.024
 16 CF CAS    2454754.732  9.530 0.017  9.437 0.017  9.374 0.023
 16 CF CAS    2454755.839  9.532 0.017  9.419 0.017  9.469 0.024
 16 CF CAS    2454756.857  9.531 0.017  9.436 0.017  9.387 0.023
 16 CF CAS    2454757.739  9.547 0.017  9.451 0.017  9.455 0.024
 16 CF CAS    2454758.770  9.560 0.017  9.433 0.017  9.446 0.024
 16 CF CAS    2454762.747  9.565 0.017  9.434 0.017  9.403 0.024
 16 CF CAS    2454767.628  9.559 0.017  9.454 0.017  9.415 0.024
 16 CF CAS    2454767.823  9.553 0.017  9.451 0.017  9.476 0.024
 10 CK SCT    2454577.947  7.152 0.014  6.005 0.012  5.528 0.016
 10 CK SCT    2454624.894  6.929 0.014  5.790 0.012  5.305 0.016
 10 CK SCT    2454627.911  6.930 0.014  5.756 0.012  5.281 0.016
 10 CK SCT    2454658.815  6.959 0.014  5.789 0.012  5.248 0.016
 10 CK SCT    2454661.744  6.955 0.014  5.783 0.012  5.228 0.016
 10 CK SCT    2454662.790  6.973 0.014  5.810 0.012  5.275 0.016
 10 CK SCT    2454663.776  6.991 0.014  5.815 0.012  5.259 0.016
 10 CK SCT    2454667.785  6.978 0.014  5.823 0.012  5.271 0.016
 10 CK SCT    2454724.698  7.344 0.014  6.174 0.012  5.600 0.016
 10 CK SCT    2454726.616  7.337 0.014  6.178 0.012  5.591 0.016
 10 CK SCT    2454732.667  7.354 0.014  6.192 0.012  5.616 0.016
 10 CK SCT    2454735.613  7.357 0.014  6.193 0.012  5.604 0.016
 10 CK SCT    2454737.604  7.374 0.014  6.199 0.012  5.619 0.016
 10 CK SCT    2454740.601  7.347 0.014  6.198 0.012  5.582 0.016
 10 CK SCT    2454742.620  7.346 0.014  6.202 0.012  5.623 0.016
 10 CK SCT    2454753.565  7.327 0.014  6.181 0.012  5.611 0.016
 10 CK SCT    2454756.574  7.291 0.014  6.166 0.012  5.576 0.016
 10 CK SCT    2454759.573  7.267 0.014  6.146 0.012  5.596 0.016
 10 CK SCT    2454766.540  7.267 0.014  6.144 0.012  5.584 0.016
 13 CK SCT    2454577.947  8.068 0.015  6.492 0.012  5.575 0.016
 13 CK SCT    2454624.894  8.354 0.015  6.764 0.012  5.749 0.016
 13 CK SCT    2454627.911  8.356 0.015  6.761 0.012  5.874 0.016
 13 CK SCT    2454658.815  8.397 0.015  6.820 0.013  5.446 0.016
 13 CK SCT    2454661.744  8.419 0.015  6.808 0.013  5.407 0.016
 13 CK SCT    2454662.790  8.379 0.015  6.794 0.013  5.514 0.016
 13 CK SCT    2454663.776  8.385 0.015  6.795 0.013  5.501 0.016
 13 CK SCT    2454667.785  8.354 0.015  6.767 0.012  5.445 0.016
 13 CK SCT    2454724.698  8.028 0.015  6.570 0.012  5.568 0.016
 13 CK SCT    2454732.667  8.010 0.015  6.540 0.012  5.557 0.016
 13 CK SCT    2454735.613  8.004 0.015  6.552 0.012  5.455 0.016
 13 CK SCT    2454737.604  8.011 0.015  6.557 0.012  5.585 0.016
 13 CK SCT    2454740.601  7.959 0.015  6.511 0.012  5.522 0.016
 13 CK SCT    2454742.620  7.948 0.015  6.508 0.012  5.568 0.016
 13 CK SCT    2454753.565  7.888 0.014  6.416 0.012  5.500 0.016
 13 CK SCT    2454756.574  7.845 0.014  6.333 0.012  5.334 0.016
 13 CK SCT    2454759.573  7.842 0.014  6.337 0.012  5.413 0.016
 13 CK SCT    2454766.540  7.833 0.014  6.320 0.012  5.470 0.016
 17 CK SCT    2454577.947  9.342 0.018  6.976 0.013  5.664 0.016
 17 CK SCT    2454624.894  9.256 0.017  6.852 0.013  5.565 0.016
 17 CK SCT    2454627.911  9.300 0.018  6.861 0.013  5.503 0.016
 17 CK SCT    2454658.815  9.274 0.018  6.852 0.013  5.494 0.016
 17 CK SCT    2454661.744  9.258 0.017  6.832 0.013  5.481 0.016
