3 52657.450900 0.365472 9.176000 9.201402 0.020000   -2.385e-01 -2.814e-01
5 52657.450900 0.365472 8.070000 8.074566 0.020000   -2.385e-01 -2.814e-01
3 52657.510000 0.371895 9.178000 9.194442 0.020000   -2.668e-01 -2.264e-01
5 52657.510000 0.371895 8.086000 8.070565 0.020000   -2.668e-01 -2.264e-01
3 52657.540100 0.375167 9.169000 9.190932 0.020000   -2.825e-01 -1.980e-01
5 52657.540100 0.375167 8.065000 8.068577 0.020000   -2.825e-01 -1.980e-01
3 52658.448200 0.473872 9.082000 9.103519 0.020000   -9.854e-01 6.287e-01
5 52658.448200 0.473872 8.008000 8.025586 0.020000   -9.854e-01 6.287e-01
3 52658.562400 0.486284 9.073000 9.095079 0.020000   -1.067e+00 7.138e-01
5 52658.562400 0.486284 8.008000 8.021715 0.020000   -1.067e+00 7.138e-01
3 52660.391500 0.685095 8.962000 8.987219 0.020000   -3.842e-01 1.131e+00
5 52660.391500 0.685095 7.916000 7.936268 0.020000   -3.842e-01 1.131e+00
3 52660.482600 0.694997 8.970000 8.984827 0.020000   -3.033e-01 1.115e+00
5 52660.482600 0.694997 7.928000 7.932998 0.020000   -3.033e-01 1.115e+00
3 52660.539900 0.701225 8.977000 8.983660 0.020000   -2.540e-01 1.103e+00
5 52660.539900 0.701225 7.932000 7.931197 0.020000   -2.540e-01 1.103e+00
3 52660.583300 0.705943 8.976000 8.982959 0.020000   -2.175e-01 1.093e+00
5 52660.583300 0.705943 7.923000 7.929972 0.020000   -2.175e-01 1.093e+00
3 52983.551400 0.810408 9.050000 9.011370 0.020000   3.975e-01 6.739e-01
5 52983.551400 0.810408 7.962000 7.935864 0.020000   3.975e-01 6.739e-01
3 52989.519500 0.459100 9.130000 9.114172 0.020000   -8.773e-01 5.192e-01
5 52989.519500 0.459100 8.038000 8.030355 0.020000   -8.773e-01 5.192e-01
3 52992.473500 0.780180 9.037000 8.994689 0.020000   2.465e-01 8.382e-01
5 52992.473500 0.780180 7.961000 7.928012 0.020000   2.465e-01 8.382e-01
3 52993.428400 0.883971 9.093000 9.071149 0.020000   7.878e-01 1.437e-01
5 52993.428400 0.883971 7.965000 7.967153 0.020000   7.878e-01 1.437e-01
3 52997.448900 0.320973 9.260000 9.250298 0.020000   -1.308e-01 -6.328e-01
5 52997.448900 0.320973 8.118000 8.104582 0.020000   -1.308e-01 -6.328e-01
3 52998.476000 0.432612 9.180000 9.135303 0.020000   -6.690e-01 3.044e-01
5 52998.476000 0.432612 8.084000 8.039946 0.020000   -6.690e-01 3.044e-01
