VX CMa    55585.2971 B  16.325
VX CMa    55585.2981 V  15.167
VX CMa    55585.2988 Ic 13.702
VX CMa    55585.3514 B  16.359
VX CMa    55585.3524 V  15.201
VX CMa    55585.3530 Ic 13.721
VX CMa    55586.3018 V  15.587
VX CMa    55586.3037 Ic 14.006
VX CMa    55588.2871 B  16.811
VX CMa    55588.2888 V  15.558
VX CMa    55588.2898 Ic 13.962
VX CMa    55588.3224 B  16.819
VX CMa    55588.3240 V  15.578
VX CMa    55588.3247 Ic 14.003
VX CMa    55591.2773 B  16.094
VX CMa    55591.2783 V  15.020
VX CMa    55591.2790 Ic 13.618
VX CMa    55592.2834 B  16.764
VX CMa    55592.2850 V  15.540
VX CMa    55592.2857 Ic 13.939
VX CMa    55593.2859 B  16.054
VX CMa    55593.2867 V  15.009
VX CMa    55593.2873 Ic 13.600
VX CMa    55594.2775 B  16.778
VX CMa    55594.2783 V  15.515
VX CMa    55594.2790 Ic 13.921
VX CMa    56264.5711 B  16.739
VX CMa    56264.5722 V  15.501
VX CMa    56264.5731 Ic 13.924
VX CMa    56268.5851 B  16.759
VX CMa    56268.5861 V  15.488
VX CMa    56268.5869 Ic 13.909
VX CMa    56279.5756 B  15.656
VX CMa    56279.5769 V  14.679
VX CMa    56279.5779 Ic 13.450
VX CMa    56288.5507 B  16.433
VX CMa    56288.5515 V  15.273
VX CMa    56288.5521 Ic 13.761
VX CMa    56290.4746 B  16.317
VX CMa    56290.4755 V  15.162
VX CMa    56290.4760 Ic 13.679
VX CMa    56291.5496 B  16.910
VX CMa    56291.5506 V  15.624
VX CMa    56291.5511 Ic 14.064
VX CMa    56295.5289 B  16.823
VX CMa    56295.5299 V  15.588
VX CMa    56295.5304 Ic 13.986
VX CMa    56296.5285 B  16.233
VX CMa    56296.5295 V  15.123
VX CMa    56296.5300 Ic 13.661
VX CMa    56297.5737 B  16.837
VX CMa    56297.5747 V  15.599
VX CMa    56297.5752 Ic 14.026
VX CMa    56298.3748 B  15.927
VX CMa    56298.3757 V  14.894
VX CMa    56298.3760 Ic 13.530
VX CMa    56299.4795 V  15.508
VX CMa    56299.4800 Ic 13.934
VX CMa    56300.4895 B  16.026
VX CMa    56300.4903 V  14.996
VX CMa    56300.4907 Ic 13.585
VX CMa    56301.4536 B  16.758
VX CMa    56301.4547 V  15.519
VX CMa    56301.4553 Ic 13.929
WY CMa    55551.4157 B  13.616
WY CMa    55551.4163 V  13.125
WY CMa    55551.4168 Ic 12.481
WY CMa    55552.5166 B  13.569
WY CMa    55552.5172 V  13.108
WY CMa    55552.5177 Ic 12.473
WY CMa    55554.4984 B  14.215
WY CMa    55554.4990 V  13.561
WY CMa    55554.4995 Ic 12.766
WY CMa    55555.3398 B  14.209
WY CMa    55555.3404 V  13.535
WY CMa    55555.3409 Ic 12.742
WY CMa    55557.3275 B  13.887
WY CMa    55557.3281 V  13.312
WY CMa    55557.3285 Ic 12.592
WY CMa    55557.5525 B  14.133
WY CMa    55557.5531 V  13.505
WY CMa    55557.5538 B  14.135
WY CMa    55557.5544 V  13.494
WY CMa    55557.5549 Ic 12.687
WY CMa    55558.3781 B  13.723
WY CMa    55558.3785 V  13.216
WY CMa    55558.3788 Ic 12.541
WY CMa    55559.4294 B  13.620
WY CMa    55559.4299 V  13.154
WY CMa    55559.4303 Ic 12.494
WY CMa    55560.3108 B  14.059
WY CMa    55560.3112 V  13.461
WY CMa    55560.3115 Ic 12.707
WY CMa    55563.4302 B  14.218
WY CMa    55563.4306 V  13.561
WY CMa    55563.4309 Ic 12.731
WY CMa    55563.4313 B  14.201
WY CMa    55563.4824 B  14.238
WY CMa    55563.4827 V  13.568
WY CMa    55563.4830 Ic 12.745
WY CMa    55563.5912 B  14.243
WY CMa    55563.5915 V  13.573
WY CMa    55563.5918 Ic 12.752
WY CMa    55566.3998 V  13.255
WY CMa    55566.4750 B  13.853
WY CMa    55566.4755 V  13.311
WY CMa    55566.4759 Ic 12.601
WY CMa    55566.5727 B  14.009
WY CMa    55566.5730 V  13.425
WY CMa    55566.5733 Ic 12.650
WY CMa    55567.2885 B  13.725
WY CMa    55567.2889 V  13.219
WY CMa    55567.2892 Ic 12.579
WY CMa    55567.4290 B  13.617
WY CMa    55567.4294 V  13.136
WY CMa    55567.4297 Ic 12.492
WY CMa    55568.5006 B  13.647
WY CMa    55568.5009 V  13.161
WY CMa    55568.5012 Ic 12.504
WY CMa    55569.4843 B  14.044
WY CMa    55569.4847 V  13.428
WY CMa    55569.4850 Ic 12.685
WY CMa    55570.4872 B  14.250
WY CMa    55570.4875 V  13.589
WY CMa    55570.4878 Ic 12.776
WY CMa    55573.2937 B  13.787
WY CMa    55573.2940 V  13.266
WY CMa    55573.2944 Ic 12.572
WY CMa    55573.4021 B  13.943
WY CMa    55573.4025 V  13.380
WY CMa    55573.4028 Ic 12.629
WY CMa    55574.4770 B  13.855
WY CMa    55574.4773 V  13.307
WY CMa    55574.4776 Ic 12.584
WY CMa    55575.4146 B  13.598
WY CMa    55575.4149 V  13.124
WY CMa    55575.4152 Ic 12.492
WY CMa    55577.5084 B  13.978
WY CMa    55577.5087 V  13.409
WY CMa    55577.5090 Ic 12.657
WY CMa    55579.2788 B  14.093
WY CMa    55579.2792 V  13.494
WY CMa    55579.2795 Ic 12.683
WY CMa    55579.3375 B  14.187
WY CMa    55579.3378 V  13.537
WY CMa    55579.3381 Ic 12.727
WY CMa    55579.5234 B  14.291
WY CMa    55579.5238 V  13.612
WY CMa    55579.5241 Ic 12.786
WY CMa    55580.3262 B  14.021
WY CMa    55580.3265 V  13.419
WY CMa    55580.3268 Ic 12.651
WY CMa    55580.3577 B  14.057
WY CMa    55580.3581 V  13.427
WY CMa    55580.3584 Ic 12.666
WY CMa    55580.3894 B  14.103
WY CMa    55580.3897 V  13.477
WY CMa    55580.3900 Ic 12.683
WY CMa    55581.3974 B  13.924
WY CMa    55581.3979 V  13.345
WY CMa    55581.3982 Ic 12.607
WY CMa    55584.2940 B  14.151
WY CMa    55584.2950 V  13.518
WY CMa    55584.2957 Ic 12.734
WY CMa    55584.3206 B  14.109
WY CMa    55584.3221 V  13.505
WY CMa    55584.3225 Ic 12.724
WY CMa    55584.4059 B  13.851
WY CMa    55584.4064 V  13.308
WY CMa    55584.4068 Ic 12.601
WY CMa    55585.2909 B  14.265
WY CMa    55585.2913 V  13.599
WY CMa    55585.2918 Ic 12.789
WY CMa    55585.3142 B  14.252
WY CMa    55585.3150 Ic 12.775
WY CMa    55585.3154 V  13.584
WY CMa    55586.3045 B  14.227
WY CMa    55586.3050 V  13.590
WY CMa    55586.3054 Ic 12.764
WY CMa    55586.3059 B  14.231
WY CMa    55586.3400 B  14.260
WY CMa    55586.3404 V  13.578
WY CMa    55586.3407 Ic 12.768
WY CMa    55586.5482 B  14.169
WY CMa    55586.5486 V  13.540
WY CMa    55586.5489 Ic 12.725
WY CMa    55587.3644 B  14.183
WY CMa    55587.3648 V  13.519
WY CMa    55587.3651 Ic 12.731
WY CMa    55587.4093 B  14.211
WY CMa    55587.4097 V  13.583
WY CMa    55587.4100 Ic 12.748
WY CMa    55587.4153 B  14.230
WY CMa    55587.4157 V  13.544
WY CMa    55587.4160 Ic 12.748
WY CMa    55587.4391 B  14.231
WY CMa    55587.4395 V  13.577
WY CMa    55587.4398 Ic 12.769
WY CMa    55590.3150 B  13.643
WY CMa    55590.3153 V  13.122
WY CMa    55590.3156 Ic 12.484
WY CMa    55590.3460 B  13.662
WY CMa    55590.3464 V  13.167
WY CMa    55590.3467 Ic 12.512
WY CMa    55590.3679 B  13.657
WY CMa    55590.3683 V  13.158
WY CMa    55590.3686 Ic 12.513
WY CMa    55590.4056 B  13.699
WY CMa    55590.4059 V  13.196
WY CMa    55590.4062 Ic 12.526
WY CMa    55590.4357 B  13.759
WY CMa    55590.4360 V  13.220
WY CMa    55590.4363 Ic 12.531
WY CMa    55591.3450 B  13.644
WY CMa    55591.3453 V  13.164
WY CMa    55591.3457 Ic 12.519
WY CMa    55591.3615 B  13.620
WY CMa    55591.3618 V  13.133
WY CMa    55591.3621 Ic 12.487
WY CMa    55591.3854 B  13.593
WY CMa    55591.3857 V  13.107
WY CMa    55591.3860 Ic 12.494
WY CMa    55591.4141 B  13.572
WY CMa    55591.4145 V  13.123
WY CMa    55591.4148 Ic 12.502
WY CMa    55591.4151 V  13.121
WY CMa    55592.4303 B  13.823
WY CMa    55592.4306 V  13.269
WY CMa    55592.4482 B  13.773
WY CMa    55592.4485 V  13.237
WY CMa    55592.4488 Ic 12.554
WY CMa    56264.5658 B  13.944
WY CMa    56264.5662 V  13.338
WY CMa    56264.5665 Ic 12.606
WY CMa    56268.5753 B  14.146
WY CMa    56268.5757 V  13.513
WY CMa    56268.5759 Ic 12.702
WY CMa    56269.4976 B  14.229
WY CMa    56269.4981 V  13.569
WY CMa    56269.4985 Ic 12.746
WY CMa    56273.5587 V  13.155
WY CMa    56273.5591 Ic 12.490
WY CMa    56279.5678 B  14.079
WY CMa    56279.5684 V  13.461
WY CMa    56279.5689 Ic 12.663
WY CMa    56288.5462 B  13.890
WY CMa    56288.5466 V  13.313
WY CMa    56288.5469 Ic 12.604
WY CMa    56290.4452 B  13.814
WY CMa    56290.4455 V  13.307
WY CMa    56290.4457 Ic 12.596
WY CMa    56291.5447 B  13.990
WY CMa    56291.5450 V  13.399
WY CMa    56291.5453 Ic 12.669
WY CMa    56295.4549 B  13.951
WY CMa    56295.4553 V  13.355
WY CMa    56295.4555 Ic 12.605
WY CMa    56296.5239 B  13.805
WY CMa    56296.5242 V  13.271
WY CMa    56296.5245 Ic 12.563
WY CMa    56297.5699 B  13.701
WY CMa    56297.5702 V  13.183
WY CMa    56297.5704 Ic 12.515
WY CMa    56298.3729 B  14.049
WY CMa    56298.3732 V  13.472
WY CMa    56298.3734 Ic 12.716
WY CMa    56299.4761 B  14.129
WY CMa    56299.4764 V  13.500
WY CMa    56299.4766 Ic 12.727
WY CMa    56300.4877 B  14.211
WY CMa    56300.4880 V  13.567
WY CMa    56300.4882 Ic 12.769
WY CMa    56301.4512 B  14.188
WY CMa    56301.4515 V  13.539
WY CMa    56301.4517 Ic 12.739
XZ CMa    55550.3964 B  14.286
XZ CMa    55550.3968 V  13.287
XZ CMa    55550.3971 Ic 12.117
XZ CMa    55551.4123 B  13.355
XZ CMa    55551.4127 V  12.637
XZ CMa    55551.4130 Ic 11.697
XZ CMa    55552.5112 B  14.153
XZ CMa    55552.5116 V  13.202
XZ CMa    55552.5118 Ic 12.039
XZ CMa    55552.5124 V  13.201
XZ CMa    55554.4950 B  13.891
XZ CMa    55554.4953 V  12.994
XZ CMa    55554.4956 Ic 11.896
XZ CMa    55555.3355 B  14.203
XZ CMa    55555.3359 V  13.219
XZ CMa    55555.3362 Ic 12.051
XZ CMa    55557.3238 B  14.045
XZ CMa    55557.3240 V  13.102
XZ CMa    55557.3242 Ic 11.958
XZ CMa    55557.5486 B  14.123
XZ CMa    55557.5489 V  13.152
XZ CMa    55557.5490 Ic 11.995
XZ CMa    55558.3747 B  14.213
XZ CMa    55558.3749 V  13.251
XZ CMa    55558.3751 Ic 12.127
XZ CMa    55559.4256 B  13.713
XZ CMa    55559.4260 V  12.879
XZ CMa    55559.4263 Ic 11.821
XZ CMa    55560.3067 B  14.189
XZ CMa    55560.3069 V  13.214
XZ CMa    55560.3071 Ic 12.045
XZ CMa    55563.4191 B  14.316
XZ CMa    55563.4194 V  13.310
XZ CMa    55563.4195 Ic 12.161
XZ CMa    55563.4564 B  14.270
XZ CMa    55563.4567 V  13.298
XZ CMa    55563.4569 Ic 12.168
XZ CMa    55566.3083 B  13.119
XZ CMa    55566.3085 V  12.476
XZ CMa    55566.3087 Ic 11.665
XZ CMa    55566.3616 B  12.897
XZ CMa    55566.3619 V  12.332
XZ CMa    55566.3621 Ic 11.518
XZ CMa    55566.5587 B  13.036
XZ CMa    55566.5590 V  12.430
XZ CMa    55566.5591 Ic 11.591
XZ CMa    55567.3657 B  13.915
XZ CMa    55567.3660 V  12.990
XZ CMa    55567.3662 Ic 11.915
XZ CMa    55568.4016 B  14.307
XZ CMa    55568.4019 V  13.309
XZ CMa    55569.4690 B  13.519
XZ CMa    55569.4692 V  12.738
XZ CMa    55569.4694 Ic 11.740
XZ CMa    55570.4419 B  14.150
XZ CMa    55570.4421 V  13.171
XZ CMa    55570.4423 Ic 12.017
XZ CMa    55571.3360 B  13.661
XZ CMa    55571.3364 V  12.896
XZ CMa    55571.3367 Ic 11.895
XZ CMa    55571.4121 B  13.208
XZ CMa    55571.4124 V  12.553
XZ CMa    55571.4127 Ic 11.691
XZ CMa    55571.4316 B  13.072
XZ CMa    55571.4318 V  12.454
XZ CMa    55571.4320 Ic 11.635
XZ CMa    55571.4470 B  13.009
XZ CMa    55571.4472 V  12.380
XZ CMa    55571.4474 Ic 11.588
XZ CMa    55571.4652 B  12.922
XZ CMa    55571.4654 V  12.331
XZ CMa    55571.4656 Ic 11.567
XZ CMa    55572.4398 B  13.916
XZ CMa    55572.4401 V  13.003
XZ CMa    55572.4403 Ic 11.896
XZ CMa    55574.4692 B  13.403
XZ CMa    55574.4694 V  12.682
XZ CMa    55574.4696 Ic 11.723
XZ CMa    55575.3980 B  14.088
XZ CMa    55575.3982 V  13.142
XZ CMa    55575.3984 Ic 11.985
XZ CMa    55576.2850 B  14.233
XZ CMa    55576.2853 V  13.290
XZ CMa    55576.2855 Ic 12.151
XZ CMa    55576.3651 B  14.066
XZ CMa    55576.3653 V  13.155
XZ CMa    55576.3655 Ic 12.077
XZ CMa    55576.4238 B  13.877
XZ CMa    55576.4241 V  13.057
XZ CMa    55576.4243 Ic 12.013
XZ CMa    55577.3845 B  13.747
XZ CMa    55577.3848 V  12.869
XZ CMa    55577.3850 Ic 11.820
XZ CMa    55577.3853 B  13.762
XZ CMa    55578.4541 B  14.258
XZ CMa    55578.4543 V  13.226
XZ CMa    55578.4545 Ic 12.079
XZ CMa    55579.2778 B  12.929
XZ CMa    55579.2780 V  12.345
XZ CMa    55579.2782 Ic 11.550
XZ CMa    55579.3255 B  13.010
XZ CMa    55579.3257 V  12.383
XZ CMa    55579.3259 Ic 11.565
XZ CMa    55579.5027 B  13.264
XZ CMa    55579.5029 V  12.551
XZ CMa    55579.5031 Ic 11.667
XZ CMa    55580.3191 B  14.008
XZ CMa    55580.3193 V  13.038
XZ CMa    55580.3605 B  14.032
XZ CMa    55580.3608 V  13.066
XZ CMa    55580.3610 Ic 11.956
XZ CMa    55580.4175 B  14.052
XZ CMa    55580.4178 V  13.098
XZ CMa    55580.4181 Ic 11.963
XZ CMa    55581.2718 B  14.325
XZ CMa    55581.2720 V  13.330
XZ CMa    55581.2722 Ic 12.184
XZ CMa    55581.5073 B  13.970
XZ CMa    55581.5077 V  13.106
XZ CMa    55581.5080 Ic 12.042
XZ CMa    55582.2744 B  13.534
XZ CMa    55582.2746 V  12.742
XZ CMa    55582.2748 Ic 11.748
XZ CMa    55584.2774 B  12.892
XZ CMa    55584.2779 V  12.308
XZ CMa    55584.2783 Ic 11.541
XZ CMa    55584.3179 B  12.867
XZ CMa    55584.3183 V  12.307
XZ CMa    55584.3188 Ic 11.532
XZ CMa    55584.3736 B  12.917
XZ CMa    55584.3740 V  12.328
XZ CMa    55584.3743 Ic 11.542
XZ CMa    55585.2786 B  13.917
XZ CMa    55585.2789 V  13.028
XZ CMa    55585.2792 Ic 11.911
XZ CMa    55585.3166 B  13.974
XZ CMa    55585.3171 V  13.025
XZ CMa    55585.3175 Ic 11.918
XZ CMa    55585.3563 B  13.972
XZ CMa    55585.3567 V  13.046
XZ CMa    55585.3570 Ic 11.925
XZ CMa    55586.3229 B  14.273
XZ CMa    55586.3231 V  13.315
XZ CMa    55586.5149 B  14.237
XZ CMa    55586.5153 V  13.310
XZ CMa    55586.5155 Ic 12.141
XZ CMa    55587.3580 B  13.492
XZ CMa    55587.3582 V  12.731
XZ CMa    55587.3584 Ic 11.754
XZ CMa    55587.4449 B  13.556
XZ CMa    55587.4451 V  12.761
XZ CMa    55587.4453 Ic 11.784
XZ CMa    55587.4765 B  13.644
XZ CMa    55587.4768 V  12.833
XZ CMa    55587.4770 Ic 11.781
XZ CMa    55587.5159 B  13.668
XZ CMa    55587.5161 V  12.825
XZ CMa    55587.5163 Ic 11.811
XZ CMa    55588.3883 B  14.149
XZ CMa    55588.3886 V  13.184
XZ CMa    55588.3889 Ic 12.018
XZ CMa    55589.2751 B  13.505
XZ CMa    55589.2753 V  12.758
XZ CMa    55589.2755 Ic 11.817
XZ CMa    55589.2913 B  13.382
XZ CMa    55589.2916 V  12.677
XZ CMa    55589.2918 Ic 11.776
XZ CMa    55589.3117 B  13.244
XZ CMa    55589.3119 V  12.593
XZ CMa    55589.3121 Ic 11.699
XZ CMa    55589.3244 V  12.512
XZ CMa    55589.3246 Ic 11.666
XZ CMa    55589.3248 B  13.149
XZ CMa    55589.4475 B  12.864
XZ CMa    55589.4478 V  12.297
XZ CMa    55589.4481 Ic 11.518
XZ CMa    55589.4781 B  12.881
XZ CMa    55589.4785 Ic 11.523
XZ CMa    55590.2681 B  13.858
XZ CMa    55590.2683 V  12.925
XZ CMa    55590.2685 Ic 11.841
XZ CMa    55590.3141 B  13.866
XZ CMa    55590.3144 V  12.962
XZ CMa    55590.3145 Ic 11.904
XZ CMa    55591.2801 B  14.275
XZ CMa    55591.2803 V  13.280
XZ CMa    55591.2805 Ic 12.090
XZ CMa    55591.3633 B  14.277
XZ CMa    55591.3636 V  13.296
XZ CMa    55591.3637 Ic 12.128
XZ CMa    55592.2762 B  13.233
XZ CMa    55592.2765 V  12.543
XZ CMa    55592.2767 Ic 11.653
XZ CMa    55592.4204 B  13.435
XZ CMa    55592.4207 V  12.660
XZ CMa    55592.4209 Ic 11.741
XZ CMa    55593.2716 B  14.071
XZ CMa    55593.2719 V  13.117
XZ CMa    55593.2721 Ic 11.995
XZ CMa    55594.3737 B  13.614
XZ CMa    55594.3739 V  12.836
XZ CMa    55594.3741 Ic 11.886
XZ CMa    56260.5426 B  13.929
XZ CMa    56260.5433 V  12.998
XZ CMa    56260.5439 Ic 11.908
XZ CMa    56264.4008 B  14.086
XZ CMa    56264.4012 V  13.172
XZ CMa    56264.4014 Ic 12.063
XZ CMa    56265.4631 B  13.783
XZ CMa    56265.4634 V  12.915
XZ CMa    56265.4637 Ic 11.849
XZ CMa    56268.4485 V  13.120
XZ CMa    56268.4488 Ic 11.983
XZ CMa    56269.3921 B  14.300
XZ CMa    56269.3928 V  13.342
XZ CMa    56269.3934 Ic 12.174
XZ CMa    56270.3869 B  13.622
XZ CMa    56270.3874 V  12.805
XZ CMa    56270.3877 Ic 11.752
XZ CMa    56273.4279 B  14.011
XZ CMa    56273.4285 V  13.081
XZ CMa    56273.4290 Ic 11.942
XZ CMa    56277.4790 B  12.889
XZ CMa    56277.4793 V  12.327
XZ CMa    56277.4795 Ic 11.532
XZ CMa    56278.5570 B  13.993
XZ CMa    56278.5574 V  13.062
XZ CMa    56278.5576 Ic 11.938
XZ CMa    56279.5084 B  14.325
XZ CMa    56279.5090 V  13.332
XZ CMa    56279.5095 Ic 12.168
XZ CMa    56281.5088 B  14.156
XZ CMa    56281.5095 V  13.212
XZ CMa    56281.5099 Ic 12.037
XZ CMa    56282.5439 B  12.938
XZ CMa    56282.5443 V  12.356
XZ CMa    56282.5445 Ic 11.555
XZ CMa    56284.5346 B  14.316
XZ CMa    56284.5351 V  13.330
XZ CMa    56284.5354 Ic 12.159
XZ CMa    56287.3822 B  14.203
XZ CMa    56287.3825 V  13.279
XZ CMa    56287.3828 Ic 12.163
XZ CMa    56288.3927 B  13.730
XZ CMa    56288.3930 V  12.884
XZ CMa    56288.3933 Ic 11.831
AI CMa    55899.4585 B  14.385
AI CMa    55899.4591 V  13.379
AI CMa    55899.4595 Ic 12.206
AI CMa    55901.4307 B  13.789
AI CMa    55901.4313 V  12.968
AI CMa    55901.4316 Ic 11.951
AI CMa    55901.5532 B  13.855
AI CMa    55901.5534 V  13.035
AI CMa    55901.5536 Ic 11.982
AI CMa    55902.4398 B  14.328
AI CMa    55902.4401 V  13.323
AI CMa    55902.4402 Ic 12.142
AI CMa    55903.4235 B  14.442
AI CMa    55903.4237 V  13.465
AI CMa    55903.4239 Ic 12.304
AI CMa    55904.4234 B  13.600
AI CMa    55904.4237 V  12.875
AI CMa    55904.4239 Ic 11.883
AI CMa    55905.4026 B  14.224
AI CMa    55905.4028 V  13.259
AI CMa    55905.4030 Ic 12.118
AI CMa    55906.4916 B  14.462
AI CMa    55906.4918 V  13.495
AI CMa    55906.4920 Ic 12.296
AI CMa    55907.3751 B  13.288
AI CMa    55907.3753 V  12.628
AI CMa    55907.3755 Ic 11.750
AI CMa    55907.4603 B  13.357
AI CMa    55907.4606 V  12.698
AI CMa    55907.4607 Ic 11.779
AI CMa    55907.5720 B  13.472
AI CMa    55907.5723 V  12.772
AI CMa    55907.5724 Ic 11.834
AI CMa    55910.4959 B  13.153
AI CMa    55910.4963 V  12.551
AI CMa    55910.4966 Ic 11.714
AI CMa    55911.4863 B  13.924
AI CMa    55911.4865 V  13.061
AI CMa    55911.4867 Ic 11.973
AI CMa    55911.5473 B  13.971
AI CMa    55911.5477 V  13.067
AI CMa    55911.5479 Ic 11.978
AI CMa    55912.4004 B  14.346
AI CMa    55912.4008 V  13.364
AI CMa    55912.4010 Ic 12.181
AI CMa    55912.4945 B  14.356
AI CMa    55912.4950 V  13.365
AI CMa    55912.4952 Ic 12.216
AI CMa    55913.3523 B  14.275
AI CMa    55913.3527 V  13.331
AI CMa    55913.3529 Ic 12.237
AI CMa    55913.4340 B  14.072
AI CMa    55913.4342 V  13.197
AI CMa    55913.4343 Ic 12.163
AI CMa    55913.5197 B  13.730
AI CMa    55913.5199 V  12.963
AI CMa    55913.5200 Ic 11.999
AI CMa    55916.4331 B  14.470
AI CMa    55916.4335 V  13.453
AI CMa    55916.4337 Ic 12.314
AI CMa    55918.3662 B  14.108
AI CMa    55918.3666 V  13.165
AI CMa    55918.3668 Ic 12.051
AI CMa    55918.5911 B  14.246
AI CMa    55918.5915 V  13.268
AI CMa    55918.5917 Ic 12.138
